"url","text"
"https://www.facebook.com/reel/872746652259519/","In onze podcast Net Echt bekijken we films, series en popcultuur door een wetenschappelijke bril. Kloppen de beelden die we voorgeschoteld krijgen wel, en wat kunnen we erover zeggen vanuit de wetenschap? Van zwarte gaten in Interstellar tot de gevechten in Gladiator: duik erin en ontdek de wereld van de UvA. Check al de afleveringen via de link in bio 🔗"
"https://www.facebook.com/UniversityofAmsterdam/posts/pfbid02uJmH2KrCvAX6LWg1RzfGN9jDnqVoBcChxCjCxzozgitBAvCTNh5FzRW6oqcfro7nl","🌙✨ A season of reflection, renewal, and celebration is upon us!

To our Christian community: wishing you a meaningful and reflective Lent season as it begins this week. 🙏
To our Muslim students, staff, and faculty: Ramadan Mubarak! May this holy month bring you peace, spiritual growth, and community. 🌙
And to all our students with roots in East and Southeast Asia celebrating Lunar New Year: 新年快乐, Chúc Mừng Năm Mới, 새해 복 많이 받으세요, Шинэ жилийн мэнд хүргэе, Selamat Tahun Baru Imlek, Selamat Tahun Baru Cina, Manigong Bagong Taon ng Lunar, សួស្តីឆ្នាំចិន, สวัสดีปีใหม่จีน! 🐍🧧 
 
📖 Stay tuned, in the coming months we’ll be sharing more content celebrating these holidays across our community.
 
👉 Head over to our Instagram Story for an overview of upcoming UvA events connected to these special occasions. We’d love to see you there!"
"https://www.facebook.com/UniversityofAmsterdam/posts/pfbid02xgFUF6pnhUYAbq3pYi1Qs4J5HHLTJLQQpv42QDDkLeGiVjewZk5Js7Kn1LUTEExdl","We hope you had a wonderful weekend, enjoyed the sun (and perhaps the snow yesterday evening) and we wis you a happy start of the new week! 

Science Park captured by @wshrrr_05 ✨"
"https://www.facebook.com/reel/3868989143400235/","🎓 Are you thinking about studying in the Netherlands? During the Bachelor’s Week you will learn all about our Bachelor’s programmes and the UvA. Sign up for our Online Information Sessions and visit the Open Campus Day. 

The Bachelor’s Week consists of two different parts:

💻 Online Information Sessions, 9 - 13 March
These sessions are your go-to source for in-depth information about our programmes. 💭 Ask all your questions to teachers and current students
Join our information sessions on Housing, Choosing your Bachelor’s and Practical Matters. All sessions are in CET time 🚀

The Open Campus Day, Friday 13 March
📍 On location at the UvA campuses in Amsterdam
Come and taste the atmosphere during our open day
Explore the campus, take a tour, and browse through our Bachelor’s programmes at the study fair, follow mini lectures and talk to students.

More info via link in bio! 🔗"
"https://www.facebook.com/reel/4188002178104672/","Today is the International Day of Women and Girls in Science, intended to promote equal participation of women in Science, Technology, Engineering and Mathematics fields 🔬

To celebrate this day, we went to Science Park and asked students there who their most inspirational female figure is. 

Who inspires you? Let us know in the comments below 👇"
"https://www.facebook.com/UniversityofAmsterdam/posts/pfbid02DWcFSwXTpsekUZJfhkzdm2Jb3u6zrWVYtxWfxUdJ4c7bjo8cb6P5u6t9cpXqegmCl","Meet Laurens Norden – a BSc student Economics & Business Economics and interviewer at @roomfordiscussion 🎙️📚

He’ll be taking over our Instagram stories 🤳 to give you a behind-the-scenes look at his day—culminating in an exclusive interview with Hans-Werner Sinn. Sinn is a major voice in the debate around the future of the European project in terms of the eurozone, common defence and a possible fiscal union or a “United States of Europe”.

Stay tuned & drop your questions via IG stories! 💭"
"https://www.facebook.com/reel/3298829320276931/","We went on campus to ask students: why Amsterdam?"
"https://www.facebook.com/UniversityofAmsterdam/posts/pfbid02VEqi1ppvVdLvmvtNyWRwG8BYhMaGYYStP1xyaBjch4FvgY1uAKvD1aENBxFNRTAol","Blindingly beautiful ☀️

📸:  @heeeun_03"
"https://www.facebook.com/reel/1665089841324327/","We vroegen UvA-studenten wat zij vroeger wilden worden en wat zij nu studeren. Wat wilde jij vroeger worden? 👸👩‍🚒👨‍💼"
"https://www.facebook.com/reel/1454159636507707/","Everyone at our uni deserves to feel safe, respected, and heard. Not feeling that way right now? You’re not alone. A confidential advisor is here to support you and help you take the next step.

A confidential advisor can: • listen to your story and feelings • help stop unwanted behaviour before it grows
• can explain the different options for a solution to you • act only with your clear permission • connect you to professional support • guide you if you want to file a formal complaint

Everything you share stays strictly confidential. You can find more info about our confidential advisers via the link in bio."
"https://www.facebook.com/UniversityofAmsterdam/posts/pfbid02ui8mWTiskHGFJmZyxqwNRorQXpRef22JLAzSmBxY5BcfV5PdSUmWLraEaGuh4Pcml","😁🫶

All jokes aside, since 2020, all UvA campuses are smoke-free by law. Let’s respect the rule and each other."
"https://www.facebook.com/reel/868682519263394/","Next week is Master’s week! Interested in doing your Master’s in Amsterdam? Join our interactive sessions, ask questions, and find the right Master’s for you. 9 - 12 February, 📍all our campuses and online. Check the link in bio for more info."
"https://www.facebook.com/UniversityofAmsterdam/posts/pfbid032DnQgXEdtS9C8UQEehVfmQEEPLxnJFY43xyN6jC8pGQtCLK9ZvYB8GWMmmSMKb9Fl","Ready to pick your next course? Time to go down the UvA-course catalogue rabbit hole 🐰"
"https://www.facebook.com/UniversityofAmsterdam/posts/pfbid02z4C6TTHpGNnFk11CoyLqyEHz7xbyCgW3G9HQ8v5PPuVZxCUaNnPkTCWKgvFWgJkYl","Pink skies at Roeterseiland 💓
📸 by @se.ven1662 ✨"
"https://www.facebook.com/reel/767129205881787/","Which Master’s will you choose?
Interested in doing your Master’s in Amsterdam? Join our interactive sessions, ask questions, and find the right Master’s for you.

📆 9 - 12 February 2026
📍 The information sessions take place on campus. Some information sessions are also online.

🔴 Join our information sessions on Housing and Practical Matters; preparing for your studies at the UvA
Q&A sessions with students from various regions.
🔴 There is also an information market on Roeterseiland and Science Park that you can visit before or after your information session. 
🔴 At the locations at the University Quarter in the city centre you can attend mini-lectures.

Register now via the link in bio!"
"https://www.facebook.com/UniversityofAmsterdam/posts/pfbid0JigeKWP9HexVa9GHSbah61Y8LFCTPiuSpy72USZLgWb812pF3XBfVMAYQ7znzWhUl","Writing your thesis is one of the biggest academic challenges of your studies. 💻📚 If you are struggling with for example getting started, methodology or staying motivated, know that that’s okay and that there’s help available 🙏. Check the link in bio for a full list of workshops and support options available for free for all UvA students. 

Got more thesis-writing wisdom to share? Drop your tips in the comments below and help out our student community! 👇🎓"
"https://www.facebook.com/reel/1546895533085617/","In deze aflevering van Net Echt duiken we in The Godfather. Niet zomaar een film, maar dé blauwdruk voor hoe we naar de maffia kijken. De film beïnvloedde niet alleen het publiek, maar ook de echte onderwereld. Criminelen gingen zich kleden als Don Corleone en toen de criminelen in de Hollywood films de wapens ineens schuin gingen vasthouden, gingen de echte criminelen dat ook opeens doen. Samen met UvA-hoogleraar strafrecht Sven Brinkhoff en misdaadjournalist bij NRC Jan Meeus onderzoeken we:

🔹Hoe realistisch is het beeld van de maffia in The Godfather?
🔹Zien we dat soort structuren ook in de Nederlandse onderwereld?
🔹Hoe beïnvloedt fictie de echte misdaad en de opsporing?
🔹En: wat doet onze fascinatie voor deze wereld met het vertrouwen in justitie en journalistiek?

De werkelijkheid en fictie spiegelen elkaar. Beïnvloeden elkaar. Maar hoe ver gaat dat? 

Luister de hele aflevering via de link in bio."
"https://www.facebook.com/UniversityofAmsterdam/posts/pfbid02vpTbyqG8ZGoKcyPjVDS7tJQp65tWFbZvhnEsHWuNASgVpvh9AbNyoZqQahp4nwNel","🌈 Our Science Park Campus captured by @lyvia.s_photography"
"https://www.facebook.com/reel/1421644309363134/","All jokes aside, we would really appreciate if you can share your thoughts about studying in Amsterdam! By taking the National Student Survey, you help prospective students in making their study choice. Also, you can win great prizes:

1x tuition fee (€2601)
1x Apple MacBook Air
4x Sony noise cancelling headphones 
3x Logitech mouse, keyboard, and desk mat set 
400x bol.com gift vouchers worth 25€

You have until 8 March to fill in the survey. ➡️ Check your student mail for the link to the National Student Survey. 

meme idea via @uvafaculteitdergeneeskunde ✌️"
"https://www.facebook.com/UniversityofAmsterdam/posts/pfbid0RVWiGWAUdZ92s98RTWko4zXTAGdKonhCW7ZziTnXCTGD3scH3GJABWBXoaDyLHD4l","Sunsets at Roeterseiland hit different!! 🌅"
"https://www.facebook.com/reel/2058161371694435/","🎂 Today we’re celebrating UvA’s 394th birthday! 

It all started in 1632 with the founding of the Athenaeum Illustre by Gerardus Vossius and Caspar Barlaeus in the Agnietenkapel. Today, almost four centuries later, we’re the largest university in the Netherlands with 41,000 students and thousands of staff. All grown up! 

We’re celebrating the occasion, the Dies Natalis, with a celebration featuring speeches and rituals like wearing academic robes and awarding honorary doctorates to exceptional people. 

In 2032 we’ll be celebrating our 400th birthday! 🎉 

🤖 AI helped us create parts of this content, in line with UvA’s guidelines for responsible AI use. 

📍 Follow our Stories today for live coverage of Dies 🔴 Or watch via livestream (link in bio) 

🎥 @christiaankanis 

#UvA #DiesNatalis #394years #UvA394 #UniversityOfAmsterdam #Amsterdam #Birthday"
"https://www.facebook.com/UniversityofAmsterdam/posts/pfbid02EMeJKwQGfKVLZymz1gF4uUrM17p4sNoUmuYr5vocrM65W8EXRAeet3JXoKsbGP2Xl","Tomorrow, the University of Amsterdam celebrates its 394th Dies Natalis 🎓 and we are incredibly proud to award an honorary doctorate to Corinne Vigreux. As co-founder of TomTom, Corinne fundamentally transformed how we navigate and helped millions worldwide find their way. 

But her impact extends far beyond technology. Through the Sofronie Foundation, she champions social mobility, and by founding Codam, an innovative tuition-free coding school with no admission requirements, she democratises access to tech education. This honorary doctorate recognises her pioneering role in technology and her tireless commitment to building a more inclusive society. 🌟 

🎥 @christiaankanis"
"https://www.facebook.com/reel/1219399202853020/","❓Wat moet Europa doen als het recht van de sterkste geldt? 

Marieke De Hoon is universitair hoofddocent internationaal strafrecht. In deze video deelt ze haar analyse van de verschuivende wereldorde na de aanvallen van de VS op Venezuela."
"https://www.facebook.com/reel/25413709548314144/","Master’s Week is coming up!
📅 9–12 February 2026

Join interactive information sessions on campus (and some online), Q&As with students from around the world, sessions on housing & practical matters, mini-lectures, and visit the information market at Roeterseiland and Science Park.
👉 Register now, check our link in bio.

A few quick tips from one of our students:
➡️LinkedIn stalking is allowed. Don’t worry, we mean the inspirational kind, not the creepy kind. Check out career paths that spark your interest.
➡️Check out the UvA Student Careers Centre. They’re here to help you explore your options and make the right choice.
➡️Browse our website to discover all our Master’s programmes."
"https://www.facebook.com/reel/1408027604353375/","Sinds een paar maanden is UvA AI Chat live, de eigen AI-chattool van de UvA. Hiermee kan je als UvA student veilig gebruik maken van generatieve AI (genAI) in het onderwijs.

Danny van den Berg was als student al betrokken bij het project en is nu als Tech Lead verantwoordelijk voor de ontwikkeling. Hij legt uit wat het precies is, waarom de chat is ontwikkeld en wat je er als student mee kan.

#uva #uvaaichat #ai"
"https://www.facebook.com/reel/884969344032031/","De VS heeft zaterdagochtend 3 januari aanvallen uitgevoerd op verschillende doelen in Venezuela, en president Maduro opgepakt en meegenomen het land uit. Universitair hoofddocent internationaal recht Marieke de Hoon deelt hier haar analyse van deze gebeurtenis en schending van het internationaal recht."
"https://www.facebook.com/reel/714404341523702/","How do you connect with new people at uni? Other students share their advice! There’s also a list of tips available via the link in bio."
"https://www.facebook.com/reel/1243111484361253/","Snowy and slippery 🫶

All UvA buildings are open in principle. However, it may be slippery, especially on bridges and near the canals. Please take extra care when travelling to campus."
"https://www.facebook.com/UniversityofAmsterdam/posts/pfbid0aCW1nshTFfFBPFjBgjkVGcg9c2MHHgHoLSAcbrhQ142putqpaVb279ymbhDZPqsyl","Meet Bas, a Local Buddy at @esnamsterdam and a student of Communication Science and Applied Psychology. Bas has been a Local Buddy for 2,5 years now. To him, the Buddy Program is about making friends, sharing the city, discovering cultures together, and creating genuine connections.

“I made so many great memories during my student years that I wish I’d had from the start, so I wanted to help exchange and new international students make the same memories when they come to Amsterdam. So I became a Local Buddy.” 

Do you also want to become Local Buddy and help new international students feel at home in Amsterdam? Join the ESN Amsterdam Buddy Program!

As a buddy, you’ll support new international and exchange students as they settle into life in Amsterdam. Whether you’re Dutch or an international yourself who doesn’t speak Dutch – everyone who loves helping others is welcome to become a Local Buddy! The most important thing is being open to new cultures and ready to make someone feel at home. As a buddy, you’ll make new friends, learn from each other, and create unforgettable memories!

📱How to join?

Download the ESN Papaya app from the App Store or Google Play Store, create an account, add your phone number, and select the Buddy Program in the menu. Need help? Check out the Buddy Program section on our website 🌐 https://esn-amsterdam.nl/programs/buddy-program/"
"https://www.facebook.com/UniversityofAmsterdam/posts/pfbid02Qoyhf9gzyLuH6JkACFPZ3k3dBNQLvkjzJAjjg8G8Ni9vFiLb4GzwMMGRq964of3wl","😍

University Quarter, 5 januari 2026 ❄️"
